length,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,star,hotness
185634,0.548,0.243,0.889,3.15e-05,0.067,-4.46,0.0911,122.054,4,False,3.0
266773,0.429,0.00239,0.661,0.000121,0.234,-7.227,0.0281,173.372,4,False,5.0
272394,0.548,0.186,0.532,0.000263,0.217,-7.596,0.0323,85.03,4,False,5.0
222973,0.352,0.00121,0.911,0.0,0.0995,-5.23,0.0747,148.033,4,False,5.0
200786,0.654,0.0797,0.76,0.0,0.299,-3.669,0.045,99.945,4,True,3.0
203064,0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,4,False,4.0
172723,0.414,0.55,0.419,0.000195,0.11,-6.431,0.0388,84.082,4,False,3.0
260252,0.582,0.111,0.525,0.0,0.134,-7.163,0.0627,133.249,4,True,5.0
212352,0.741,0.0221,0.691,0.0,0.0476,-7.395,0.0672,150.087,4,False,4.0
228816,0.744,0.355,0.514,0.0,0.184,-6.103,0.0746,136.013,4,False,4.0
201000,0.681,0.64,0.372,0.0,0.169,-8.237,0.0432,91.873,4,False,5.0
220293,0.624,0.182,0.806,0.0,0.299,-4.271,0.0364,123.117,4,False,3.0
189486,0.775,0.841,0.327,0.0,0.0821,-7.241,0.0557,91.05,4,True,5.0
205090,0.731,0.401,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,4,True,5.0
290320,0.908,0.00286,0.669,0.0,0.237,-2.827,0.0738,112.238,4,False,5.0
157894,0.765,0.00967,0.797,0.0,0.0717,-6.888,0.0518,104.959,4,False,3.0
176840,0.77,0.0167,0.724,0.0107,0.353,-5.484,0.0495,121.975,4,False,5.0
168751,0.569,0.572,0.51,0.000935,0.0875,-9.769,0.0455,154.082,4,False,3.0
213826,0.601,0.937,0.271,0.0,0.144,-8.688,0.0403,145.494,4,False,3.0
258773,0.375,0.000509,0.893,0.0,0.187,-4.097,0.0406,174.323,4,False,5.0
301920,0.502,2.55e-05,0.912,0.000173,0.106,-4.556,0.0564,116.761,4,False,5.0
137875,0.61,0.297,0.508,0.0,0.384,-6.682,0.152,178.818,4,False,4.0
178426,0.552,0.117,0.702,2.06e-05,0.105,-5.707,0.157,169.994,4,True,5.0
138411,0.943,0.0026,0.558,2.19e-06,0.0937,-4.911,0.0568,104.983,4,False,5.0
231750,0.868,0.269,0.538,3.34e-06,0.0901,-8.603,0.174,99.968,4,False,5.0
201800,0.559,0.141,0.551,0.0,0.11,-7.231,0.132,143.008,4,False,5.0
229477,0.596,0.0504,0.658,0.0,0.127,-7.346,0.036,100.012,4,True,5.0
227195,0.429,0.554,0.453,2e-06,0.102,-7.746,0.0459,77.639,4,False,5.0
265493,0.712,0.186,0.603,0.0,0.115,-5.52,0.0262,97.994,4,False,5.0
131872,0.75,0.256,0.733,0.0,0.114,-3.18,0.0319,111.018,1,False,5.0
163854,0.492,0.467,0.675,0.0,0.142,-5.456,0.0389,203.759,4,False,5.0
177387,0.656,0.492,0.757,0.0,0.117,-5.775,0.0308,139.971,4,False,5.0
185917,0.744,0.0036,0.789,0.00144,0.0947,-4.876,0.059,116.985,4,False,5.0
267893,0.353,0.0016,0.77,0.598,0.109,-11.066,0.0493,145.225,4,False,5.0
197400,0.504,0.0123,0.771,1.89e-05,0.078,-4.231,0.0319,157.985,4,False,1.0
265360,0.75,0.228,0.674,8.91e-05,0.122,-6.128,0.097,123.026,4,False,5.0
200255,0.673,0.0856,0.722,0.0,0.137,-3.495,0.0755,117.187,4,False,5.0
319191,0.645,0.0377,0.729,0.0,0.384,-4.56,0.0528,146.01,4,True,5.0
241106,0.336,0.164,0.627,0.0,0.0708,-7.463,0.0384,150.273,4,False,5.0
125040,0.847,0.119,0.622,0.0,0.285,-6.747,0.0903,130.001,4,False,5.0
237493,0.564,0.382,0.612,0.0,0.11,-5.018,0.0248,83.03,3,False,4.0
176579,0.671,0.0207,0.845,0.0,0.329,-4.93,0.048,110.056,4,False,5.0
219724,0.511,0.169,0.532,0.0,0.311,-5.745,0.056,137.827,4,False,4.0
191185,0.451,0.6,0.632,0.0,0.139,-3.843,0.0475,147.06,4,False,4.0
114233,0.85,0.152,0.699,0.0,0.32,-3.292,0.0776,114.481,4,False,5.0
267194,0.787,0.15,0.621,0.000402,0.58,-5.009,0.068,139.056,4,True,5.0
247444,0.47,0.0277,0.64,0.0,0.382,-7.779,0.32,163.92,4,True,5.0
260111,0.663,0.0464,0.67,8.92e-05,0.205,-8.399,0.271,136.952,4,True,5.0
222369,0.444,0.959,0.0911,1.05e-06,0.098,-17.665,0.0307,78.403,4,False,5.0
247100,0.753,0.0378,0.669,0.0,0.122,-4.914,0.104,140.948,4,False,4.0
200454,0.707,0.0632,0.681,5.15e-06,0.0322,-4.325,0.0668,117.999,4,False,3.0
137773,0.504,0.868,0.308,0.135,0.158,-14.958,0.0321,113.95,4,False,5.0
182346,0.662,0.782,0.488,0.0,0.102,-6.894,0.0682,117.913,4,False,5.0
262960,0.735,0.189,0.478,2.48e-06,0.355,-12.472,0.0293,107.682,4,False,5.0
146436,0.793,0.186,0.512,3.81e-05,0.0889,-9.319,0.0338,109.994,4,True,5.0
213817,0.667,0.121,0.613,0.0,0.113,-7.147,0.0313,112.046,4,False,5.0
223343,0.731,0.109,0.744,0.0,0.123,-5.77,0.174,171.859,4,False,4.0
153946,0.644,0.0543,0.728,0.169,0.161,-5.75,0.0351,88.993,4,False,5.0
267256,0.486,0.136,0.64,7.58e-05,0.105,-8.027,0.0551,122.017,4,False,5.0
130973,0.754,0.643,0.424,0.0,0.0652,-8.463,0.0363,119.705,4,False,5.0
210688,0.561,0.199,0.604,1.9e-05,0.104,-4.409,0.0337,159.92,3,False,5.0
143327,0.815,0.0277,0.741,0.0183,0.219,-6.04,0.0569,125.031,4,False,5.0
212953,0.508,0.83,0.43,0.000441,0.093,-9.475,0.0335,130.09,4,False,5.0
211582,0.927,0.0186,0.619,0.0,0.104,-4.441,0.0539,117.995,4,False,5.0
141367,0.65,0.0878,0.689,0.0,0.172,-3.543,0.0449,136.03,4,False,5.0
135533,0.683,0.579,0.375,0.0,0.076,-13.056,0.0303,140.467,4,False,5.0
109750,0.77,0.519,0.58,0.000127,0.233,-8.393,0.247,144.072,4,False,5.0
218160,0.518,0.0258,0.557,2.46e-06,0.156,-4.839,0.0332,111.865,3,False,4.0
189986,0.461,0.000219,0.887,0.0,0.104,-4.871,0.0429,95.964,4,False,4.0
186678,0.481,0.551,0.539,0.00539,0.12,-7.865,0.108,153.277,4,False,4.0
180381,0.629,0.345,0.413,7.62e-05,0.0603,-13.178,0.055,77.983,4,True,5.0
206019,0.711,0.0447,0.809,0.0,0.339,-4.389,0.0955,106.017,4,False,5.0
144390,0.731,0.134,0.667,0.0,0.114,-7.928,0.0815,123.042,4,False,5.0
172964,0.628,0.701,0.523,0.00274,0.219,-8.307,0.0946,169.982,4,False,5.0
279833,0.626,0.0656,0.547,1.67e-05,0.149,-8.285,0.0342,109.946,4,True,5.0
184783,0.628,0.00196,0.878,1.23e-05,0.0649,-3.468,0.0901,129.976,4,False,4.0
211141,0.546,0.0135,0.846,0.0,0.607,-5.719,0.181,162.043,4,False,5.0
183087,0.663,0.791,0.502,0.0,0.105,-7.07,0.0285,143.969,4,False,4.0
251094,0.402,0.106,0.514,0.0,0.181,-7.322,0.0471,120.009,4,True,5.0
187047,0.566,0.00475,0.845,0.000822,0.148,-3.817,0.0265,103.97,4,False,4.0
226090,0.475,0.17,0.789,0.0,0.147,-6.124,0.038,155.227,4,False,4.0
180033,0.459,0.0474,0.861,5.38e-06,0.107,-3.762,0.0529,145.842,4,False,4.0
211413,0.512,0.0415,0.709,4.25e-06,0.107,-5.766,0.0329,97.981,4,False,4.0
168932,0.816,0.709,0.649,0.0,0.52,-5.12,0.242,138.056,4,False,4.0
167534,0.662,0.0875,0.77,0.0,0.35,-4.887,0.0367,132.057,4,False,4.0
172797,0.842,0.525,0.756,2.21e-06,0.0871,-7.409,0.338,169.925,4,False,5.0
203894,0.758,0.252,0.703,0.0,0.146,-5.979,0.172,94.985,4,False,5.0
162767,0.911,0.0887,0.778,2.16e-05,0.179,-2.248,0.262,96.057,4,True,5.0
227466,0.583,0.494,0.351,0.0,0.368,-5.836,0.0306,79.014,4,False,5.0
231000,0.575,0.000418,0.824,0.0214,0.0901,-4.823,0.038,94.971,4,True,5.0
187244,0.678,0.753,0.264,0.0,0.302,-12.384,0.0622,121.722,4,False,5.0
246133,0.557,0.012,0.774,0.0,0.396,-5.275,0.351,111.975,4,False,5.0
175099,0.726,0.0791,0.738,0.0,0.0297,-4.788,0.355,121.953,4,False,5.0
310490,0.483,0.508,0.408,0.0,0.259,-9.243,0.0502,88.88,3,True,5.0
142334,0.909,0.434,0.762,0.0,0.0856,-3.974,0.0643,101.987,3,False,5.0
191466,0.808,0.183,0.944,1.11e-06,0.138,-4.863,0.0408,124.934,3,False,5.0
248333,0.442,0.238,0.605,6.44e-05,0.307,-4.639,0.0284,87.194,4,False,5.0
171655,0.61,0.00863,0.571,0.0,0.131,-5.649,0.0782,105.01,4,False,5.0
233869,0.461,0.139,0.718,1.66e-05,0.0968,-5.627,0.0666,162.187,4,False,4.0
197920,0.708,0.0739,0.737,0.00162,0.0955,-4.045,0.0436,91.986,4,False,5.0
211103,0.619,0.0385,0.686,0.0,0.307,-6.369,0.164,169.943,4,True,5.0
205483,0.521,0.838,0.366,4.11e-06,0.12,-7.698,0.034,141.965,4,False,5.0
203345,0.544,0.13,0.496,0.0,0.166,-12.032,0.21,103.148,5,False,5.0
157125,0.739,0.231,0.536,0.0,0.35,-10.843,0.308,82.549,4,False,5.0
201812,0.853,0.0322,0.824,0.0,0.0859,-3.287,0.103,108.044,4,False,5.0
235800,0.547,0.000512,0.885,9.37e-05,0.39,-5.961,0.0418,91.992,4,True,5.0
220433,0.581,0.0411,0.672,9.35e-05,0.118,-7.415,0.0739,140.061,4,True,5.0
165848,0.616,0.06,0.834,0.0,0.338,-3.069,0.0664,151.701,4,False,4.0
200346,0.444,0.00544,0.629,0.0,0.271,-4.435,0.0318,134.931,3,False,4.0
194266,0.623,0.00714,0.874,0.0,0.143,-3.058,0.0329,109.97,4,False,4.0
182224,0.705,0.0647,0.849,0.0,0.653,-2.595,0.0493,125.976,4,False,5.0
183550,0.79,0.312,0.831,0.0,0.0797,-4.185,0.044,124.987,4,False,5.0
171818,0.699,0.198,0.621,0.0,0.104,-8.739,0.0369,118.048,4,True,5.0
231833,0.737,0.0976,0.725,0.0,0.174,-5.417,0.0641,96.012,4,True,5.0
220145,0.619,0.673,0.564,0.0,0.184,-6.517,0.0302,129.944,4,False,4.0
217914,0.593,0.0896,0.724,0.0,0.648,-7.162,0.33,81.308,4,False,4.0
154374,0.634,0.0776,0.725,0.0,0.211,-4.945,0.0587,159.845,4,False,5.0
174992,0.457,8.66e-05,0.725,0.000126,0.13,-5.979,0.0318,141.936,4,False,4.0
176426,0.404,0.00518,0.788,1.71e-06,0.17,-4.355,0.0535,208.138,4,False,4.0
243037,0.638,0.0216,0.651,0.0,0.0927,-6.585,0.269,157.963,4,False,4.0
123547,0.836,0.258,0.409,4.92e-06,0.242,-14.189,0.188,101.931,4,False,4.0
265960,0.733,0.212,0.598,3.71e-06,0.156,-8.228,0.0278,107.732,4,False,5.0
126266,0.589,0.614,0.472,0.0,0.505,-8.749,0.0502,67.196,4,False,5.0
204093,0.525,0.0489,0.621,0.0,0.294,-7.364,0.116,191.9,4,True,5.0
277831,0.747,0.529,0.391,0.003,0.111,-13.767,0.052,102.984,4,True,5.0
207199,0.331,0.88,0.223,5.92e-06,0.343,-11.274,0.0338,92.896,3,False,5.0
184061,0.537,0.827,0.421,0.0,0.138,-8.72,0.0285,98.224,4,False,5.0
230480,0.864,0.255,0.556,3.85e-06,0.112,-7.683,0.194,99.974,4,False,5.0
151000,0.234,0.871,0.526,2.34e-06,0.122,-11.656,0.0411,201.739,3,False,4.0
117146,0.451,0.912,0.24,2.45e-06,0.175,-14.014,0.0351,134.009,4,False,5.0
165900,0.716,0.483,0.512,0.0,0.0928,-6.257,0.0331,104.957,3,False,5.0
183956,0.464,0.136,0.417,0.022,0.0974,-9.345,0.0256,67.528,4,False,5.0
172797,0.841,0.52,0.738,0.0,0.0892,-7.455,0.307,169.918,4,False,5.0
244684,0.522,0.0545,0.641,0.0,0.162,-6.287,0.0318,87.51,4,True,5.0
229640,0.509,0.00128,0.812,1.99e-05,0.214,-5.439,0.0537,159.878,4,False,5.0
119786,0.647,0.865,0.465,0.0,0.0882,-8.308,0.0428,151.251,4,False,4.0
198040,0.357,0.584,0.425,0.0,0.322,-7.301,0.0333,102.078,3,False,5.0
265360,0.755,0.183,0.687,0.000177,0.125,-6.247,0.101,123.01,4,False,5.0
153946,0.644,0.0521,0.735,0.144,0.161,-5.747,0.0391,88.98,4,False,5.0
219724,0.511,0.177,0.532,0.0,0.291,-5.745,0.0578,138.005,4,False,5.0
182066,0.513,0.55,0.831,0.0,0.336,-9.004,0.0383,148.837,4,False,5.0
182946,0.657,0.498,0.56,0.0,0.0794,-9.049,0.0467,161.993,4,True,5.0
182170,0.532,0.241,0.825,0.0,0.31,-3.239,0.0798,75.723,4,False,4.0
142334,0.909,0.434,0.762,0.0,0.0856,-3.974,0.0643,101.987,3,False,5.0
208211,0.545,0.969,0.366,0.267,0.641,-9.51,0.0378,86.997,3,False,5.0
181266,0.529,0.403,0.772,2.21e-06,0.316,-7.013,0.0287,91.751,4,False,4.0
201812,0.853,0.0322,0.824,0.0,0.0859,-3.287,0.103,108.044,4,False,5.0
205483,0.518,0.855,0.368,4.9e-06,0.119,-7.76,0.0353,141.934,4,False,5.0
260253,0.586,0.111,0.525,0.0,0.134,-7.163,0.0615,133.629,4,True,5.0
229640,0.509,0.00128,0.812,1.99e-05,0.214,-5.439,0.0537,159.878,4,False,3.0
151933,0.24,0.766,0.598,0.0,0.117,-8.435,0.0369,201.629,3,False,5.0
131786,0.91,0.14,0.633,0.00202,0.239,-7.187,0.199,113.026,4,False,1.0
165248,0.863,0.0314,0.497,0.0003,0.104,-9.106,0.11,103.018,4,False,1.0
181266,0.529,0.403,0.772,2.21e-06,0.316,-7.013,0.0287,91.751,4,True,5.0
238986,0.566,0.0663,0.85,0.0,0.319,-4.431,0.0599,117.048,4,False,5.0
166285,0.463,0.881,0.302,0.0133,0.102,-17.711,0.0669,139.885,4,False,2.0
200388,0.777,0.347,0.743,0.0143,0.103,-5.461,0.0653,103.094,4,False,3.0
182360,0.485,0.534,0.857,0.0,0.347,-7.059,0.0442,148.749,4,False,5.0
189772,0.616,0.172,0.975,1.62e-06,0.143,-0.425,0.208,132.054,4,False,4.0
166453,0.325,0.395,0.759,0.000362,0.0773,-7.146,0.053,126.627,4,True,5.0
213233,0.574,0.112,0.935,1.07e-06,0.367,-2.783,0.0926,166.008,4,False,5.0
165733,0.681,0.812,0.715,9.43e-06,0.0777,-10.609,0.0912,152.132,4,False,5.0
159080,0.697,0.1,0.82,0.0,0.0631,-4.502,0.0308,136.054,4,False,5.0
162053,0.877,0.217,0.517,0.0,0.143,-5.426,0.0706,119.996,4,False,5.0
267160,0.757,0.262,0.618,0.0,0.221,-7.964,0.0282,106.856,4,False,5.0
230709,0.465,0.203,0.7,0.0,0.299,-5.163,0.0893,120.854,4,True,5.0
221306,0.359,0.492,0.543,1.58e-05,0.118,-7.582,0.0919,68.534,4,True,5.0
262941,0.494,0.0748,0.849,0.00152,0.791,-6.438,0.343,181.428,5,False,4.0
272333,0.54,0.0887,0.928,1.11e-05,0.314,-6.252,0.0337,140.419,4,False,4.0
200690,0.638,0.133,0.634,1.23e-06,0.152,-6.582,0.0457,96.953,4,True,4.0
237739,0.497,0.117,0.649,0.0,0.17,-4.76,0.0325,146.056,4,False,3.0
227653,0.774,0.322,0.511,0.0,0.0672,-8.914,0.0319,94.736,4,False,5.0
118840,0.602,0.108,0.553,0.0,0.0512,-9.336,0.0328,130.594,4,False,5.0
206506,0.704,0.897,0.103,0.0,0.192,-15.056,0.0607,84.475,4,False,5.0
183613,0.226,0.907,0.202,5.55e-05,0.387,-16.222,0.0333,94.208,4,False,4.0
215853,0.649,0.433,0.641,0.0,0.11,-4.665,0.0251,102.983,4,False,4.0
310490,0.483,0.508,0.408,0.0,0.259,-9.243,0.0502,88.88,3,True,5.0
154960,0.647,0.704,0.209,0.0,0.108,-10.426,0.0646,140.641,4,False,3.0
200880,0.725,0.0183,0.571,0.0,0.0519,-6.007,0.102,146.035,4,False,5.0
305509,0.649,0.0313,0.683,0.0,0.118,-6.49,0.0424,130.0,4,False,4.0
189893,0.463,0.314,0.642,0.0,0.0686,-4.474,0.34,83.389,4,False,5.0
68760,0.684,0.742,0.437,1.58e-05,0.224,-10.522,0.0491,107.607,4,False,5.0
129173,0.465,0.9,0.27,0.00104,0.145,-16.661,0.0425,94.518,4,False,5.0
212878,0.646,0.216,0.736,0.0,0.415,-7.118,0.0449,140.098,3,False,5.0
200600,0.706,0.0584,0.691,6.99e-05,0.0232,-4.775,0.0633,118.048,4,False,5.0
222533,0.598,0.164,0.643,3.35e-05,0.0992,-6.933,0.0364,115.41,4,False,5.0
229938,0.575,0.173,0.56,0.0,0.257,-7.302,0.478,75.956,4,False,5.0
205760,0.823,0.0174,0.552,0.0,0.122,-7.57,0.324,124.038,4,False,4.0
204600,0.833,0.0102,0.434,0.0219,0.165,-8.795,0.431,150.062,4,False,5.0
144651,0.962,0.0354,0.619,0.0,0.083,-5.562,0.405,127.958,4,False,5.0
224804,0.335,0.00334,0.943,0.0,0.324,-3.176,0.067,75.093,4,False,3.0
184613,0.733,0.0635,0.69,1.18e-06,0.105,-5.529,0.0427,116.992,4,False,5.0
257690,0.395,0.19,0.922,0.0,0.134,-2.176,0.375,162.361,4,True,5.0
175720,0.598,0.0546,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,4,False,5.0
177440,0.612,0.599,0.289,0.00266,0.0561,-11.568,0.0421,183.18,3,False,5.0
223878,0.787,0.0449,0.57,0.0,0.135,-5.881,0.225,142.974,4,False,4.0
208546,0.594,0.243,0.935,2.36e-06,0.102,-2.018,0.0357,113.99,4,True,5.0
307666,0.204,0.442,0.708,0.0,0.319,-5.425,0.0458,83.443,4,False,4.0
156773,0.635,0.0152,0.87,0.0,0.118,-4.291,0.04,92.999,4,False,4.0
409756,0.592,0.212,0.929,0.0,0.12,-4.246,0.309,82.316,4,False,2.0
231173,0.634,0.292,0.645,0.0,0.246,-9.2,0.0376,93.047,4,False,4.0
214973,0.644,0.164,0.872,0.0,0.363,-1.54,0.0417,131.016,4,False,5.0
239317,0.801,0.382,0.806,0.000669,0.114,-5.206,0.0381,106.999,4,False,5.0
205453,0.631,0.657,0.591,0.0,0.11,-5.785,0.0277,97.074,4,False,5.0
238614,0.912,0.0165,0.412,0.0126,0.104,-8.074,0.123,154.983,4,True,5.0
153190,0.601,0.185,0.741,2.91e-05,0.415,-5.569,0.0478,153.96,4,True,5.0
215226,0.734,0.025,0.766,0.00138,0.108,-4.485,0.0383,127.986,4,True,5.0
189668,0.778,0.0929,0.772,0.000552,0.0883,-3.079,0.0556,123.982,4,False,3.0
175238,0.561,0.00383,0.965,7.07e-06,0.371,-3.673,0.0343,128.04,4,True,5.0
233478,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4,False,5.0
237506,0.639,0.0381,0.628,0.0,0.386,-7.578,0.0399,90.482,4,False,5.0
157560,0.755,0.533,0.522,0.0,0.0685,-4.368,0.0575,89.96,4,False,5.0
179161,0.587,0.0311,0.924,0.0171,0.23,-5.433,0.0457,140.009,4,True,5.0
218093,0.778,0.284,0.824,0.0,0.405,-5.892,0.0707,100.024,4,False,5.0
175200,0.505,0.19,0.71,0.00025,0.329,-3.015,0.0321,89.938,4,True,4.0
156943,0.712,0.011,0.463,2.96e-06,0.301,-7.399,0.0797,131.199,4,False,5.0
264773,0.566,0.0477,0.647,0.0,0.121,-6.815,0.0335,111.96,4,False,4.0
215672,0.647,0.00314,0.585,0.0,0.165,-6.123,0.0512,131.934,4,False,5.0
242973,0.603,0.00408,0.67,1.68e-06,0.112,-3.882,0.0249,107.993,4,False,5.0
193591,0.847,0.00574,0.733,1.04e-05,0.151,-6.439,0.16,130.029,4,False,5.0
202735,0.795,0.0354,0.8,7.25e-05,0.0915,-6.32,0.0309,116.032,4,False,4.0
209413,0.563,0.0472,0.865,0.000191,0.77,-5.277,0.16,156.271,4,False,4.0
386906,0.716,0.0703,0.531,0.0,0.224,-7.355,0.122,71.994,4,False,5.0
242573,0.754,0.152,0.646,1.85e-05,0.108,-5.795,0.317,176.089,4,False,5.0
221520,0.715,0.417,0.62,0.0,0.0822,-6.005,0.0484,97.95,4,False,5.0
202546,0.799,0.199,0.539,1.66e-05,0.165,-6.351,0.0421,136.948,4,False,5.0
192600,0.852,0.322,0.797,2.69e-06,0.0845,-6.543,0.0614,96.008,4,False,5.0
236133,0.646,0.00249,0.77,0.0,0.0715,-6.596,0.226,99.165,4,False,5.0
148485,0.704,0.0826,0.797,0.000745,0.0546,-5.927,0.0475,139.994,4,False,5.0
195586,0.858,0.126,0.665,0.0,0.119,-4.772,0.152,100.09,4,False,4.0
197052,0.845,0.343,0.795,1.78e-05,0.224,-3.502,0.0681,94.969,4,False,5.0
196600,0.901,0.00302,0.589,0.000237,0.0992,-6.713,0.289,98.002,4,False,5.0
208786,0.775,0.109,0.613,2.33e-05,0.134,-4.586,0.0542,100.066,4,False,5.0
160529,0.454,0.238,0.931,0.000623,0.289,-4.083,0.0321,137.945,4,False,5.0
271169,0.273,0.735,0.405,0.0,0.189,-5.81,0.0298,89.48,3,False,5.0
219742,0.377,0.0197,0.651,5.31e-05,0.174,-5.437,0.0589,129.607,4,False,5.0
198800,0.774,0.0249,0.838,0.025,0.242,-3.914,0.114,143.04,4,False,5.0
132294,0.801,0.494,0.517,1.45e-06,0.355,-8.205,0.269,160.254,4,False,5.0
252534,0.262,0.247,0.606,0.0,0.125,-6.646,0.0484,189.857,4,False,5.0
203894,0.753,0.264,0.719,0.0,0.154,-5.607,0.199,94.977,4,False,4.0
255053,0.669,0.0125,0.634,0.0,0.0946,-6.476,0.0327,124.906,4,False,5.0
216880,0.556,0.00958,0.864,0.0,0.209,-5.87,0.0584,105.143,4,False,5.0
289133,0.744,0.0873,0.766,0.0,0.509,-6.375,0.0265,127.966,4,False,4.0
153442,0.705,0.18,0.663,6.74e-06,0.0924,-5.289,0.0367,124.988,4,False,4.0
226600,0.672,0.859,0.52,0.0,0.115,-7.747,0.0353,120.001,4,False,5.0
240280,0.742,0.333,0.883,7.51e-06,0.0964,-3.419,0.0329,136.506,4,False,4.0
120026,0.746,0.782,0.251,0.00203,0.106,-16.169,0.259,139.999,4,False,5.0
187723,0.642,0.518,0.706,0.0,0.25,-6.872,0.052,136.851,4,False,5.0
294226,0.932,0.0173,0.457,0.0436,0.0414,-9.62,0.0541,117.002,4,False,5.0
219333,0.789,0.127,0.858,0.0,0.349,-5.542,0.311,140.022,4,False,5.0
264306,0.559,0.0576,0.345,0.000105,0.141,-13.496,0.0459,84.581,4,False,5.0
268164,0.577,0.572,0.574,0.0,0.1,-6.525,0.0278,94.009,4,False,4.0
161146,0.686,0.433,0.654,0.0,0.108,-6.7,0.0936,98.077,4,False,4.0
155453,0.652,0.903,0.259,0.0,0.362,-13.336,0.0595,142.169,4,False,5.0
186000,0.668,0.369,0.712,2.13e-05,0.108,-5.927,0.0381,100.02,4,False,5.0
185733,0.557,0.0339,0.54,0.00248,0.179,-10.484,0.0347,129.171,4,False,5.0
235200,0.813,0.17,0.866,0.0,0.0421,-3.239,0.0851,99.994,4,False,5.0
239317,0.799,0.429,0.802,0.00128,0.171,-5.196,0.0371,107.008,4,False,5.0
203437,0.747,0.0151,0.577,1.15e-05,0.194,-8.047,0.0323,127.965,4,False,4.0
217426,0.683,0.186,0.682,0.0,0.117,-6.428,0.242,62.516,4,False,3.0
252923,0.686,0.0597,0.86,0.0,0.19,-3.358,0.0517,130.027,4,False,3.0
164903,0.755,0.51,0.569,1.77e-05,0.417,-7.48,0.0339,117.938,4,False,4.0
210200,0.668,0.0434,0.73,0.0109,0.368,-6.573,0.0476,98.024,4,False,3.0
183656,0.631,0.561,0.332,7.24e-06,0.131,-9.838,0.0307,116.381,4,False,2.0
242733,0.606,0.0306,0.859,0.0,0.255,-8.723,0.0375,132.021,4,False,3.0
223266,0.67,0.221,0.643,1.58e-05,0.142,-7.198,0.0286,129.013,4,False,3.0
226213,0.534,0.932,0.261,3.56e-05,0.106,-11.699,0.0538,74.542,4,False,3.0
225040,0.631,0.541,0.623,5.3e-06,0.157,-7.013,0.0297,138.076,4,False,3.0
186090,0.842,0.135,0.628,0.0,0.288,-4.378,0.0514,135.986,4,False,2.0
153527,0.638,0.127,0.444,0.0,0.0905,-14.221,0.196,173.707,4,False,4.0
211453,0.607,0.0305,0.887,0.0,0.277,-5.956,0.0319,129.031,4,False,2.0
205714,0.724,0.527,0.469,0.0,0.113,-7.216,0.0303,104.98,4,False,3.0
268723,0.557,0.317,0.444,0.000409,0.297,-8.803,0.0245,94.014,4,True,1.0
319186,0.484,0.00644,0.781,1.24e-05,0.0754,-8.008,0.0475,137.977,4,False,3.0
211174,0.69,0.845,0.274,0.000428,0.12,-12.923,0.051,131.704,4,False,3.0
148467,0.73,0.0321,0.771,0.0,0.127,-6.973,0.0534,159.979,4,False,4.0
214387,0.689,0.206,0.794,0.0,0.581,-5.085,0.0872,99.985,4,False,3.0
241946,0.539,0.289,0.787,0.0,0.101,-5.078,0.0447,146.486,4,False,1.0
261866,0.773,0.0465,0.877,4.71e-05,0.0546,-8.46,0.0416,124.187,4,False,1.0
165768,0.804,0.032,0.634,1.56e-06,0.192,-5.636,0.0588,122.096,4,False,3.0
193059,0.668,0.194,0.662,0.0,0.383,-7.065,0.0914,93.867,4,False,3.0
170277,0.579,0.705,0.0945,4.27e-06,0.0817,-18.377,0.0396,123.994,4,False,4.0
196520,0.799,0.112,0.919,0.0,0.105,-4.821,0.0398,130.006,3,False,4.0
170991,0.751,0.221,0.549,0.0,0.112,-7.798,0.106,106.01,4,False,4.0
182694,0.704,0.248,0.562,0.0,0.285,-7.327,0.0475,98.017,4,False,3.0
169288,0.666,0.0689,0.83,0.000688,0.0875,-3.487,0.0284,95.013,4,False,3.0
221853,0.889,0.162,0.717,0.0,0.142,-7.155,0.183,104.999,4,False,2.0
192208,0.64,0.572,0.557,0.0,0.0934,-4.747,0.0253,105.992,4,False,3.0
199433,0.734,0.364,0.564,0.0,0.527,-7.199,0.032,116.025,4,False,4.0
235466,0.424,0.703,0.437,0.0,0.255,-9.183,0.0589,133.772,4,False,1.0
242493,0.478,0.381,0.506,0.0,0.166,-9.542,0.0356,122.174,3,False,3.0
297560,0.496,0.23,0.501,1.53e-06,0.268,-10.288,0.0271,87.56,4,True,2.0
281066,0.603,0.434,0.509,0.0,0.163,-11.558,0.0462,164.071,4,False,3.0
227640,0.317,0.563,0.238,8.52e-06,0.105,-14.89,0.0292,143.164,3,False,2.0
209755,0.512,0.000152,0.774,3.73e-05,0.171,-5.78,0.0448,144.007,4,False,2.0
192131,0.645,0.297,0.633,0.00647,0.336,-9.157,0.027,112.182,4,False,2.0
208758,0.575,0.848,0.369,0.000106,0.129,-7.993,0.0296,81.985,4,False,3.0
149840,0.663,0.309,0.405,0.00112,0.132,-12.865,0.089,61.974,4,True,2.0
241200,0.43,0.0323,0.47,0.0,0.133,-6.891,0.0293,128.021,4,False,2.0
202943,0.736,0.162,0.486,0.0,0.121,-7.627,0.043,110.026,4,False,3.0
172062,0.508,0.674,0.35,0.0,0.587,-9.205,0.152,96.478,4,False,3.0
